Name	number_unique_genes	number_multiple_genes	number_missing_genes	list_unique_genes	list_multiple_genes	list_missing_genes
GCA_003210775.1	71	1	48	PF01025.14,PF02576.12,PF03726.9,TIGR00006,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00061,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00168,TIGR00186,TIGR00194,TIGR00337,TIGR00362,TIGR00382,TIGR00396,TIGR00414,TIGR00416,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00456,TIGR00459,TIGR00468,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00631,TIGR00635,TIGR00810,TIGR00959,TIGR00963,TIGR01011,TIGR01017,TIGR01029,TIGR01032,TIGR01039,TIGR01059,TIGR01063,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01391,TIGR01394,TIGR01510,TIGR01953,TIGR02012,TIGR02013,TIGR02075,TIGR02191,TIGR02273,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03723	TIGR02350	PF00380.14,PF00410.14,PF00466.15,TIGR00019,TIGR00059,TIGR00064,TIGR00138,TIGR00158,TIGR00166,TIGR00250,TIGR00344,TIGR00392,TIGR00398,TIGR00420,TIGR00445,TIGR00460,TIGR00472,TIGR00615,TIGR00634,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00922,TIGR00928,TIGR00964,TIGR00967,TIGR01009,TIGR01021,TIGR01044,TIGR01066,TIGR01071,TIGR01079,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01393,TIGR01632,TIGR01951,TIGR02027,TIGR02386,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03725,TIGR03953
GCA_003210795.1	83	2	35	PF00380.14,PF00410.14,PF00466.15,PF01025.14,PF03726.9,TIGR00006,TIGR00019,TIGR00029,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00092,TIGR00095,TIGR00115,TIGR00158,TIGR00166,TIGR00186,TIGR00194,TIGR00250,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00755,TIGR00810,TIGR00959,TIGR00963,TIGR00967,TIGR01017,TIGR01029,TIGR01039,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01087,TIGR01128,TIGR01169,TIGR01391,TIGR01393,TIGR01510,TIGR01951,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02432,TIGR02729,TIGR03263,TIGR03632,TIGR03654,TIGR03723	TIGR02013,TIGR02350	PF02576.12,TIGR00020,TIGR00043,TIGR00090,TIGR00116,TIGR00138,TIGR00168,TIGR00337,TIGR00459,TIGR00580,TIGR00717,TIGR00922,TIGR00928,TIGR00964,TIGR01009,TIGR01011,TIGR01021,TIGR01032,TIGR01044,TIGR01059,TIGR01082,TIGR01146,TIGR01164,TIGR01171,TIGR01302,TIGR01394,TIGR01632,TIGR01953,TIGR02012,TIGR02386,TIGR02397,TIGR03594,TIGR03625,TIGR03725,TIGR03953
GCA_003211015.1	80	2	38	PF00466.15,PF02576.12,PF03726.9,TIGR00006,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00088,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00436,TIGR00442,TIGR00445,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00631,TIGR00634,TIGR00643,TIGR00663,TIGR00755,TIGR00810,TIGR00922,TIGR00959,TIGR00963,TIGR00964,TIGR01011,TIGR01017,TIGR01032,TIGR01039,TIGR01059,TIGR01087,TIGR01128,TIGR01169,TIGR01391,TIGR01393,TIGR01394,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03632,TIGR03723,TIGR03725	TIGR01146,TIGR02350	PF00380.14,PF00410.14,PF01025.14,TIGR00019,TIGR00061,TIGR00086,TIGR00090,TIGR00092,TIGR00095,TIGR00194,TIGR00396,TIGR00431,TIGR00435,TIGR00456,TIGR00580,TIGR00593,TIGR00615,TIGR00635,TIGR00717,TIGR00928,TIGR00967,TIGR01009,TIGR01021,TIGR01029,TIGR01044,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01164,TIGR01171,TIGR01302,TIGR01510,TIGR02386,TIGR03625,TIGR03654,TIGR03953
GCA_003210315.1	58	1	61	PF00380.14,PF02576.12,TIGR00019,TIGR00061,TIGR00065,TIGR00082,TIGR00083,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00396,TIGR00398,TIGR00416,TIGR00431,TIGR00436,TIGR00445,TIGR00459,TIGR00468,TIGR00472,TIGR00487,TIGR00539,TIGR00580,TIGR00593,TIGR00634,TIGR00643,TIGR00663,TIGR00810,TIGR00928,TIGR00959,TIGR01011,TIGR01029,TIGR01039,TIGR01063,TIGR01066,TIGR01087,TIGR01146,TIGR01393,TIGR01394,TIGR01510,TIGR01953,TIGR02012,TIGR02013,TIGR02273,TIGR02729,TIGR03263,TIGR03632,TIGR03723,TIGR03725	TIGR02350	PF00410.14,PF00466.15,PF01025.14,PF03726.9,TIGR00006,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00064,TIGR00084,TIGR00086,TIGR00115,TIGR00168,TIGR00186,TIGR00382,TIGR00392,TIGR00414,TIGR00420,TIGR00435,TIGR00442,TIGR00456,TIGR00460,TIGR00496,TIGR00615,TIGR00631,TIGR00635,TIGR00717,TIGR00755,TIGR00922,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01017,TIGR01021,TIGR01032,TIGR01044,TIGR01059,TIGR01071,TIGR01079,TIGR01082,TIGR01128,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01632,TIGR01951,TIGR02027,TIGR02075,TIGR02191,TIGR02386,TIGR02397,TIGR02432,TIGR03594,TIGR03625,TIGR03654,TIGR03953
GCA_003331225.1	101	1	18	PF00380.14,PF00410.14,PF00466.15,PF01025.14,PF02576.12,PF03726.9,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00088,TIGR00090,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00634,TIGR00643,TIGR00663,TIGR00755,TIGR00922,TIGR00928,TIGR00959,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02273,TIGR02397,TIGR02432,TIGR02729,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03725,TIGR03953	TIGR02350	TIGR00006,TIGR00086,TIGR00092,TIGR00168,TIGR00436,TIGR00442,TIGR00631,TIGR00635,TIGR00717,TIGR00810,TIGR00963,TIGR01059,TIGR01128,TIGR01302,TIGR02191,TIGR02386,TIGR03263,TIGR03723
GCA_003210755.1	109	1	10	PF00380.14,PF00410.14,PF00466.15,PF01025.14,PF02576.12,PF03726.9,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01164,TIGR01169,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02273,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03632,TIGR03654,TIGR03723,TIGR03725	TIGR02350	TIGR00090,TIGR00717,TIGR01146,TIGR01171,TIGR01302,TIGR01391,TIGR02191,TIGR02386,TIGR03625,TIGR03953
GCA_003331795.1	95	2	23	PF00380.14,PF00410.14,PF00466.15,PF02576.12,PF03726.9,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00084,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00420,TIGR00435,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00472,TIGR00487,TIGR00496,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00643,TIGR00663,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01391,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02397,TIGR02432,TIGR03263,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03953	TIGR00431,TIGR02350	PF01025.14,TIGR00082,TIGR00083,TIGR00086,TIGR00088,TIGR00416,TIGR00436,TIGR00442,TIGR00468,TIGR00539,TIGR00635,TIGR00717,TIGR00963,TIGR01017,TIGR01082,TIGR01302,TIGR01393,TIGR02191,TIGR02273,TIGR02386,TIGR02729,TIGR03594,TIGR03725
GCA_007571085.1	111	0	9	PF00380.14,PF00410.14,PF00466.15,PF01025.14,PF02576.12,PF03726.9,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02273,TIGR02350,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03953		TIGR00138,TIGR00496,TIGR00717,TIGR01063,TIGR01302,TIGR02075,TIGR02191,TIGR02386,TIGR03725
GCA_008081095.1	67	1	52	PF00380.14,PF00410.14,TIGR00019,TIGR00020,TIGR00043,TIGR00061,TIGR00064,TIGR00065,TIGR00084,TIGR00092,TIGR00115,TIGR00116,TIGR00166,TIGR00186,TIGR00194,TIGR00337,TIGR00362,TIGR00382,TIGR00392,TIGR00398,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00445,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00580,TIGR00593,TIGR00615,TIGR00634,TIGR00643,TIGR00663,TIGR00755,TIGR00810,TIGR00959,TIGR00967,TIGR01009,TIGR01011,TIGR01021,TIGR01032,TIGR01044,TIGR01071,TIGR01079,TIGR01082,TIGR01146,TIGR01164,TIGR01171,TIGR01391,TIGR01394,TIGR01510,TIGR01951,TIGR02012,TIGR02075,TIGR02350,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03654,TIGR03723,TIGR03725,TIGR03953	TIGR01087	PF00466.15,PF01025.14,PF02576.12,PF03726.9,TIGR00006,TIGR00029,TIGR00054,TIGR00059,TIGR00082,TIGR00083,TIGR00086,TIGR00088,TIGR00090,TIGR00095,TIGR00138,TIGR00158,TIGR00168,TIGR00250,TIGR00344,TIGR00396,TIGR00414,TIGR00442,TIGR00456,TIGR00459,TIGR00539,TIGR00631,TIGR00635,TIGR00717,TIGR00922,TIGR00928,TIGR00963,TIGR00964,TIGR01017,TIGR01029,TIGR01039,TIGR01059,TIGR01063,TIGR01066,TIGR01128,TIGR01169,TIGR01302,TIGR01393,TIGR01632,TIGR01953,TIGR02013,TIGR02027,TIGR02191,TIGR02273,TIGR02386,TIGR02397,TIGR02432,TIGR03632
GCA_003331765.1	96	1	23	PF00380.14,PF00410.14,PF00466.15,PF01025.14,PF02576.12,PF03726.9,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00084,TIGR00090,TIGR00092,TIGR00115,TIGR00116,TIGR00138,TIGR00166,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00634,TIGR00643,TIGR00663,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01164,TIGR01169,TIGR01171,TIGR01391,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02397,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953	TIGR02350	TIGR00083,TIGR00086,TIGR00088,TIGR00095,TIGR00158,TIGR00168,TIGR00442,TIGR00468,TIGR00631,TIGR00635,TIGR00717,TIGR00963,TIGR01017,TIGR01059,TIGR01063,TIGR01128,TIGR01146,TIGR01302,TIGR01393,TIGR01394,TIGR02273,TIGR02386,TIGR02432
GCA_008386235.1	115	2	3	PF00380.14,PF00410.14,PF00466.15,PF01025.14,PF02576.12,PF03726.9,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02273,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953	TIGR00054,TIGR02350	TIGR00717,TIGR01302,TIGR02191
GCA_005577135.1	113	4	3	PF00380.14,PF00410.14,PF00466.15,PF01025.14,PF02576.12,PF03726.9,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01164,TIGR01169,TIGR01171,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02273,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953	TIGR01039,TIGR01146,TIGR02191,TIGR02350	TIGR00717,TIGR01302,TIGR02386
GCA_003331245.1	94	1	25	PF00380.14,PF00466.15,PF01025.14,PF02576.12,PF03726.9,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00186,TIGR00194,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00496,TIGR00580,TIGR00593,TIGR00615,TIGR00634,TIGR00643,TIGR00663,TIGR00755,TIGR00922,TIGR00959,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01029,TIGR01032,TIGR01044,TIGR01063,TIGR01066,TIGR01071,TIGR01082,TIGR01087,TIGR01128,TIGR01169,TIGR01171,TIGR01391,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02397,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03723,TIGR03725,TIGR03953	TIGR02350	PF00410.14,TIGR00086,TIGR00168,TIGR00250,TIGR00487,TIGR00539,TIGR00631,TIGR00635,TIGR00717,TIGR00810,TIGR00928,TIGR00963,TIGR01021,TIGR01039,TIGR01059,TIGR01079,TIGR01146,TIGR01164,TIGR01302,TIGR01393,TIGR02191,TIGR02273,TIGR02386,TIGR02432,TIGR03654
GCA_003331785.1	102	1	17	PF00380.14,PF00410.14,PF00466.15,PF01025.14,PF02576.12,PF03726.9,TIGR00006,TIGR00019,TIGR00020,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02397,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953	TIGR02350	TIGR00029,TIGR00088,TIGR00168,TIGR00436,TIGR00631,TIGR00717,TIGR00963,TIGR01017,TIGR01059,TIGR01128,TIGR01302,TIGR01391,TIGR01393,TIGR02191,TIGR02273,TIGR02386,TIGR02432
GCA_011365345.1	116	1	3	PF00380.14,PF00410.14,PF00466.15,PF01025.14,PF02576.12,PF03726.9,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953	TIGR02350	TIGR00717,TIGR01302,TIGR02386
GCA_009839805.1	81	0	39	PF00380.14,PF00410.14,PF01025.14,PF02576.12,PF03726.9,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00460,TIGR00472,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00635,TIGR00663,TIGR00755,TIGR00810,TIGR00928,TIGR00959,TIGR00963,TIGR00967,TIGR01011,TIGR01017,TIGR01021,TIGR01032,TIGR01044,TIGR01063,TIGR01071,TIGR01082,TIGR01087,TIGR01171,TIGR01391,TIGR01510,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02273,TIGR02350,TIGR02397,TIGR02729,TIGR03632,TIGR03654,TIGR03953		PF00466.15,TIGR00059,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00420,TIGR00459,TIGR00468,TIGR00487,TIGR00631,TIGR00634,TIGR00643,TIGR00717,TIGR00922,TIGR00964,TIGR01009,TIGR01029,TIGR01039,TIGR01059,TIGR01066,TIGR01079,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01302,TIGR01393,TIGR01394,TIGR01632,TIGR02075,TIGR02191,TIGR02386,TIGR02432,TIGR03263,TIGR03594,TIGR03625,TIGR03723,TIGR03725
